id,text,anger,fear,joy,sadness,surprise
eng_train_track_a_01367,This is my creepiest real story.,0,1,0,0,1
eng_train_track_a_01753,"{{{Yeah...welcome to being 25, btw...it is awful thus far...but...SHIT at least I get to be 25!",1,1,1,1,1
eng_train_track_a_02326,"Next thing they know, the light is gone.",0,1,0,1,1
eng_train_track_a_00353,"I also wrote down on a piece of paper ""You are fascinating.",0,0,1,0,0
eng_train_track_a_00408,Her hair a mess and her words strained.,0,1,0,1,0
eng_train_track_a_02663,"I opened it up and there was a different tape in it titled ""new year""",0,0,0,0,1
eng_train_track_a_01495,"Then, all hell broke loose.",1,1,0,0,1
eng_train_track_a_00624,"And I said, `` Hey wait a second, one of the songs titles sounds familiar... `` AFTER MONTHS OF WRACKING MY BRAIN, I HAVE THE TITLE AND SONG ITSELF.",0,0,1,0,1
eng_train_track_a_01940,"It could have been slaughter, but he turned his wheel.",0,1,0,0,1
eng_train_track_a_00138,( HUGE grin on my face now. ),0,0,1,0,0
eng_train_track_a_01577,"He picked her up and put her in front of a mirror and said : ""Look, look at you!",0,0,1,0,1
eng_train_track_a_00230,"Staring down at the device, I felt this cold chill start at the base of my neck and spread throughout my body.",0,1,0,0,1
eng_train_track_a_01957,I literally hid my face and my whole self.,0,1,0,1,0
eng_train_track_a_02216,My mother gets bothered just telling the story.,0,0,0,1,0
eng_train_track_a_01451,""" and turns away, falling back asleep.",0,0,1,1,0
eng_train_track_a_01523,We had hiked for about an hour through the shallow water and were looking for cool rocks and other things in the river.,0,0,1,0,0
eng_train_track_a_00689,We ordered some food at Mcdonalds instead of buying food at the theatre because of the ridiculous prices the theatre has.,1,0,0,0,0
eng_train_track_a_01425,Then it suddenly stopped.,0,1,0,0,1
eng_train_track_a_02051,We cuddled on the couch whilst watching TV.,0,0,1,0,0
eng_train_track_a_00095,"The first five minutes I could feel my heart pounding in my chest, as our Q&A went on I got more relaxed.",0,1,1,0,0
eng_train_track_a_02351,My friends and I were at the beach a few weeks ago.,0,0,1,0,0
eng_train_track_a_02147,She though she could sneak one out..... ended up dripping poop throughout the department store.,0,1,1,0,1
eng_train_track_a_01524,"To this day, the memory still brings chills.",0,1,0,1,1
eng_train_track_a_02245,put a smile to my face haha.,0,0,1,0,0
eng_train_track_a_01489,"All the while, my foot throbbing.",0,1,0,0,0
eng_train_track_a_00050,I had a chocolate and got up my nerve to ask about the games.,0,1,1,0,0
eng_train_track_a_00532,My heart immediately hurt.,0,1,0,1,0
eng_train_track_a_01973,"""We need to talk"".",1,1,0,1,1
eng_train_track_a_01036,oh ok actually chop on hand also can lah... * gives weird expression while stamping chop on my hand * adeline: eh!,0,0,1,0,1
eng_train_track_a_01176,my knees are banged to shit tho.,0,0,0,1,0
eng_train_track_a_00889,"`` Yeah, im good now, my back has stopped bleeding $.",0,1,0,0,0
eng_train_track_a_01208,I was on a date with this woman.,0,0,1,0,0
eng_train_track_a_00112,"The second time I saw her, she told me she was a registered sex offender.",1,1,0,1,1
eng_train_track_a_02473,"i crouched and put my arm on my knee, acting like a pro, like i was amazing.",0,0,1,0,0
eng_train_track_a_01594,"My knuckles growing whiter and whiter, my mind screaming at me that we should be out of here, we should almost be home.",1,1,0,0,0
eng_train_track_a_00212,Your son is not liking the strap around my belly. '',0,1,0,0,0
eng_train_track_a_00446,I couldn't stop crying.,0,1,0,1,0
eng_train_track_a_00842,"""a woman is going to get an abortion.",0,1,0,1,1
eng_train_track_a_01499,"i tried to get out of bed and as i did, i immediately fell on the floor, unable to get my legs underneath me.",0,1,0,1,1
eng_train_track_a_01359,You don't understand.,1,1,0,0,0
eng_train_track_a_00133,"im not ashamed to say sometimes i have more fun clipping my nails, pumicing my feet, moisturizing my body and watching the Wedding Planner on TBS with a mask on my face while conditioning my hands and feet with special lotion and gloves & booties on.",0,0,1,0,0
eng_train_track_a_01548,"so he went a lil faster ( keep in mind we never went really fast ) and i lost the tray, hit my knee on the ground, and tried to hang on until he stopped!",0,1,0,1,1
eng_train_track_a_00450,We stop dead in our tracks.,0,1,0,0,1
eng_train_track_a_01217,So I got my hand on the Healthy wear powder foundation in creamy beige for $ 3.45.,0,0,1,0,0
eng_train_track_a_00449,"She closed her eyes for a moment, the air stinging them.",0,1,0,0,0
eng_train_track_a_02706,"Then I decided to try and get up to go to the restroom, but I couldn't move!",0,1,0,0,1
eng_train_track_a_02696,"Eventually it faded, leaving me scared shitless and her more curious than I liked.",0,1,0,0,1
eng_train_track_a_00644,Luckily fellow first grade students were awesome and they either felt sorry for me or completely forgot about it the next day.,0,0,1,1,0
eng_train_track_a_01086,"I felt for it, but ended up having to open my eyes to actually find it.",0,1,0,0,1
eng_train_track_a_00096,And these were brutal wounds.,1,1,0,1,1
eng_train_track_a_01268,"""That's were those people went missing"".",0,1,0,1,1
eng_train_track_a_01702,"In my head I was thinking, Great first impression.",0,0,0,1,0
eng_train_track_a_01655,I've backed off hills while my foot healed so I expected some soreness.,0,1,0,0,0
eng_train_track_a_01392,"In my head, I was like... this is shit!",1,1,0,0,0
eng_train_track_a_00878,A nice way to get some items off my chest.,0,0,1,0,0
eng_train_track_a_01235,A penny hit me square in the face.,1,1,0,0,1
eng_train_track_a_01162,They kept me at the hospital for 24 hours-and suggested I try to stay off my feet as much as possible.,0,1,0,1,0
eng_train_track_a_00529,I tried to understand the thoughts and mixed emotions that were running through my head.,0,1,0,0,0
eng_train_track_a_02711,"Such a soft mouth, such sweet breath tickeling the fuzz on my skin.",0,0,1,0,0
eng_train_track_a_01948,watching her leave with dudes drove me crazy.,1,1,0,1,0
eng_train_track_a_00318,"after the half day practice on wednesday, my arms were literally black and blue!",0,1,0,1,0
eng_train_track_a_00781,"My hands are cramping, my legs ache and I can't find a comfortable position in my chair ( which is broken and is going out the door tomorrow ).",0,1,0,1,0
eng_train_track_a_00351,I'm keeping my fingers and toes crossed for both of them.,0,1,1,0,0
eng_train_track_a_00667,"Un-luckily, I missed two days of work last week; the day the nurse told me to go home, and Thursday, because my throat was so sore waking up that I couldn't talk.",0,1,0,1,0
eng_train_track_a_01935,"""Are you sure, sis?",0,1,0,0,1
eng_train_track_a_00629,Shortly after finishing university I had what I think of as my first successful  independent adult relationship.,0,0,1,0,0
eng_train_track_a_00137,Fast forward six months - I've moved to central Virginia for work.,0,0,1,0,0
eng_train_track_a_00257,His last days were spent in a cone.,0,0,0,1,0
eng_train_track_a_01961,"For the first time, I noticed their eyes.",0,0,0,0,1
eng_train_track_a_00797,I come downstairs and see grandma at the dining room table.,0,0,1,0,0
eng_train_track_a_01049,"Still, a creepy happening.",0,1,0,0,1
eng_train_track_a_01595,"Sunday, January 16, 2011 Dirty water Stupid dirty water dripped in my eye on friday until yesterday i woke up my both eyes red!!",1,1,0,1,0
eng_train_track_a_02047,"Bit of a pain for us awkward-types, but never fear!",0,1,1,0,0
eng_train_track_a_01207,"The whole class turned to look at me and i felt my cheeks flame up a wonderul crimson colour as I tried to bury my head back into my book, i wanted to look back up take one more glimpse at her but I daren't.",0,1,0,1,0
eng_train_track_a_01065,Not exactly an objection but very close.,1,1,0,0,1
eng_train_track_a_01336,I felt like I had been paddling for all I was worth for the last year and could not seem to get my head above water.,0,1,0,1,0
eng_train_track_a_00679,The person becomes extremely powerful,0,1,0,0,1
eng_train_track_a_02301,"""Yeah, but did you just find that?",0,1,0,0,1
eng_train_track_a_01089,"The first one was far enough ahead that it didn't startle me so much.Anyway, for the gruesomely curious, here are some pics of my injuries: My elbow got the worst of it.",1,1,0,1,0
eng_train_track_a_01589,"I had no other option, not with the way my heart started beating erratically at the mention of his name.",0,1,0,0,1
eng_train_track_a_00970,Today I must do the dreaded studying: ( Blarg.I did a bit last night ( some review ) and it is amazing how quickly this shit leaves my brain after taking 1.5 days off from it.,1,1,0,1,0
eng_train_track_a_02587,"As usual, I was attempting to jump off as far as I could go.",0,1,1,0,0
eng_train_track_a_02237,"Me nude on facebook, already two comments.",0,1,0,0,1
eng_train_track_a_01643,My great-grandparents had an arranged marriage.,0,0,0,0,1
eng_train_track_a_00895,"Standing at the edge of my heart, I'm gazing, I'm listening Like seeing an ocean in a cold winter night Such a fear, I'm falling, breaking into pieces.",0,1,0,1,0
eng_train_track_a_00390,That was 21 years ago.,0,0,0,1,0
eng_train_track_a_02371,For a few months i have always been thinking about getting my tongue pierced.,0,1,1,0,0
eng_train_track_a_00805,I was pretty disgusted.,1,1,0,0,0
eng_train_track_a_00669,"My parents kept yelling while I walked into the living room and started watching tv, knife still protruding from my lung.",1,1,0,1,1
eng_train_track_a_01732,"I had twisted my ankle too, and I cried out in pain.",0,1,0,1,1
eng_train_track_a_00220,"As I frantically grabbed at it to pull it up, I dropped EVERY SiNGLE THING in my hands.",1,1,0,0,1
eng_train_track_a_00395,I go to New York City about once a year to visit family.,0,0,1,0,0
eng_train_track_a_02160,"Still had sex with her, though.",0,0,1,0,0
eng_train_track_a_02217,"Pretty eerie, but awesome",0,1,1,0,1
eng_train_track_a_01440,"( i have a little bit of time on my hands, okay?! )",0,0,1,0,0
eng_train_track_a_02643,Douse them in infanticide.,1,1,0,1,0
eng_train_track_a_01751,One drink down and she was blackout drunk.,0,1,0,1,1
eng_train_track_a_00637,"For example, if I'm standing at a bank of elevators, I'll mindlessly choose one, stand in front of it, and it'll be the first one to arrive.",0,0,1,0,1
eng_train_track_a_02240,"(Oddly, enough, his school is just 30 minutes away from mine.",0,0,0,0,1
eng_train_track_a_02536,The Highway patrol man did not know what her trip was.,0,1,0,0,1
eng_train_track_a_00989,When she woke up the next morning she decided to figure out what the hell had happened.,0,1,0,0,1
eng_train_track_a_00628,"In other news, my hand is killing me.",0,1,0,1,0
eng_train_track_a_02709,"MY DAY Cold water pouring down my throat, drink, with the sun coming up, before despair tries to become the daily habit, cross my legs, brush aside the dream, still almost clear.",0,1,0,1,0
eng_train_track_a_01535,I look down to check out the pool below and I see a small white sphere floating slowly along.,0,1,0,0,1
eng_train_track_a_02037,I can never forget it.,0,1,0,1,0
eng_train_track_a_02039,With work-Adam has really been breathing down my neck about files not being opened fast enough.,1,1,0,0,0
eng_train_track_a_02540,Everyone is distinctly average their first time.,0,0,1,0,0
eng_train_track_a_00362,"I want to tell him, but I'm not ready to be lectured and have my head chewed off.",1,1,0,0,0
eng_train_track_a_02084,"In my head I just said, ""this is going to end badly.",0,1,0,1,0
eng_train_track_a_02574,He was naked from the waist down.,0,1,0,0,1
eng_train_track_a_00824,I have a friend whose husband died last year.,0,0,0,1,0
eng_train_track_a_00442,"Not a great first impression, but we brush it off.",1,0,1,0,0
eng_train_track_a_01960,It was hung at a very strange angle.,0,1,0,0,1
eng_train_track_a_00610,"but, within seconds i regained myself and pulled off the rings on my fingers and went after the manic destroying all perceptions of herself.",1,0,0,0,0
eng_train_track_a_00456,Boy was I wrong.,0,1,0,1,1
eng_train_track_a_00641,There was chinchilla poop *everywhere*.,1,1,0,0,1
eng_train_track_a_01060,Mildly inconvenient but so weird.,0,1,1,0,1
eng_train_track_a_02142,Isn't that... Oh I don't know... Against the Bill of Rights?,1,1,0,0,1
eng_train_track_a_02634,"But the thought of sleeping alone... I'm weak, I admit it.June 26, 2008 * Dear Dani, I can't talk to you about everything that's going on with me without feeling the burden of guilt settle over my heart.",0,1,0,1,0
eng_train_track_a_01125,It was up-hill to get to school.....and up-hill again walking back home.,0,1,0,1,0
eng_train_track_a_00273,"We first met hatred was in my eyes, I Didn't want anything to do with you, lies.",1,1,0,1,0
eng_train_track_a_01431,"I repeatedly thought, ""I am NOT going there!"".",1,1,0,0,0
eng_train_track_a_02155,"I'm frozen for a few moments, Tears welling to my eyes as I try to squash the emotions.",0,1,0,1,0
eng_train_track_a_01419,"It made me feel weird, like my stomach was tightening and I could feel that stupid blush again on the back of my neck and yet I couldn't look away.I don't know how long I stood there, staring into his eyes like that.",0,1,0,0,1
eng_train_track_a_02134,"To be frank, lens and makeup really succeeded at enlarging my eyes in spite of the grotesque focus of my vision.",0,0,1,0,1
eng_train_track_a_01809,"We stayed in a really lovely hotel-I had two sinks in my bathrooms and white dressing gowns and clippers, any hotel which provides dressing gowns is a good hotel in my eyes.",0,0,1,0,0
eng_train_track_a_02046,They said they don't remember any man.,0,1,0,1,1
eng_train_track_a_01232,`` So this is what is going through my head today while I try to tackle an immense amount of work.,0,1,0,0,0
eng_train_track_a_00239,I know that feel.,0,0,1,1,0
eng_train_track_a_02577,I clearly indicated I certainly did not.,1,0,0,0,0
eng_train_track_a_02086,"Satan said to him, ""God will do everything in His power to destroy you.",1,1,0,1,1
eng_train_track_a_02653,My sisters were scared.,0,1,0,1,0
eng_train_track_a_02477,"So I did some chores but mostly took it easy; my eye no longer ached, anyway.",0,0,1,0,0
eng_train_track_a_02629,"This will get lost but whatever, Nobody fucking believes me.",1,1,0,1,0
eng_train_track_a_01606,"I feel bad for my employees too-they're all sad and call me almost everyday, and it really breaks my heart.",0,1,0,1,0
eng_train_track_a_01873,"There were just these empty, black, sockets.",0,1,0,1,1
eng_train_track_a_00964,"My hand was indeed gone, but new fingers, stubby and underformed, were sprouting from the stub.",0,1,0,1,1
eng_train_track_a_01876,"One guy threatened to talk to his uncle, a judge, to see if anything could be done to incarcerate me, but I just thought that was embarrassing, especially as I've been through the police stuff and there's nothing they want to do.",1,1,0,0,0
eng_train_track_a_00957,My Heart was just... beautiful.,0,0,1,0,0
eng_train_track_a_00171,As he approached the edge of it he took to prep hops.,0,1,0,0,1
eng_train_track_a_02232,A friend of mine is a policeman.,0,0,1,0,0
eng_train_track_a_01666,I quickly fell asleep.,0,0,1,0,0
eng_train_track_a_02763,"like, brain freeze on my leg!!",0,1,0,1,1
eng_train_track_a_01300,"I throw my hands up in the air sometimes Sayin ' ay-oh, got ta let go I wan na celebrate and live my life Sayin ' ay-oh, baby let's go 'Cause we gon ' rock this club We gon ' go all night We gon ' light it up Like it's dynamite 'Cause I told you once Now I told you twice We gon ' light it up Like it's dynamite God, I wish I could.",0,0,1,0,0
eng_train_track_a_01238,Thoight it was weird.,0,1,0,0,1
eng_train_track_a_00523,It was the first blog of many that I wrote about having cancer on my nose.,0,1,0,1,0
eng_train_track_a_02363,:P Look at my face it's super chubby.,0,0,1,0,0
eng_train_track_a_01339,"No noise at all, no lights, it wasn't pitch black either.",0,1,0,0,1
eng_train_track_a_00733,""" and told me ""Spook"" was racist.",1,1,0,0,1
eng_train_track_a_02690,And I have my toe to thank.,0,0,1,0,0
eng_train_track_a_00041,"And I got ta tell you right here folks, that brings a tear to my eye.",0,0,1,1,0
eng_train_track_a_01033,"I swing my foot back, then proceed to apply a good, strong kick to the underside of the table.",1,0,0,0,0
eng_train_track_a_00777,BUT OH GOD MY NAILS ARE BLACK CALL A PRIEST.,0,1,0,0,1
eng_train_track_a_02459,My feet still get rubbed at the end of the day and when we go out to eat its still my choice.,0,0,1,0,0
eng_train_track_a_02186,"They dragged him away and he looked very disheartened, defeated...tears streaming down his face.",0,1,0,1,0
eng_train_track_a_00088,FISHIN '' I woke up in the morning my head was throbing black and blue eyed thought I'd died smashed up my TV set.,0,1,0,1,1
eng_train_track_a_00414,"I can't stand the gelatinous tomato soup bit, or the soggy noodle letters, or the taste.",1,1,0,0,0
eng_train_track_a_02661,"In between extremely difficult contractions as I was bent over to let the epiduralist do his work with a minimum of motion from me, I asked veikko to repeat `` you are not dying '' to me, because it really felt like my brain believed that despite all logic.",0,1,0,1,0
eng_train_track_a_01519,Scouts disguised as farts.,0,0,1,0,1
eng_train_track_a_00107,He gave me my love of science and education.,0,0,1,0,0
eng_train_track_a_01674,Dad on the warpath.,1,1,0,0,0
eng_train_track_a_02370,The grass is a beautiful green.,0,0,1,0,0
eng_train_track_a_00468,"Eventually, the cramps went away, but left my feet feeling sore and uncomfortable.",0,1,0,1,0
eng_train_track_a_02162,I was at a large rock festival.,0,0,1,0,0
eng_train_track_a_00104,"So not an objection at the ceremony, but my wife's parents and brother didn't come to the ceremony at all out of objection to us getting hitched.",1,1,0,1,1
eng_train_track_a_02534,"To this day, my father is still blessing the fact that we never woke up during the night with all the noise.",0,0,1,0,0
eng_train_track_a_00103,"i'm happy that someone was there, but then again, there still is that part of me, driven deep down and rooted in the ground that keeps on whispering in my ear, `` in the end, all you got is you, remember that. ''",0,1,1,1,0
eng_train_track_a_01656,"""Mom"" never disciplined them.",1,1,0,0,0
eng_train_track_a_00372,My friend set me up on a blind date with this woman.,0,1,1,0,1
eng_train_track_a_00785,It was friggin' delicious.,0,0,1,0,0
eng_train_track_a_01236,At this point I am confident that my neck could actually heal completely which is unlike how I felt about it previously.,0,0,1,0,0
eng_train_track_a_02334,Clearly we made a good crime-fighting team.,0,0,1,0,0
eng_train_track_a_02253,And that's why I never yell.,1,0,0,0,0
eng_train_track_a_00530,I could not believe my eyes.,0,0,0,0,1
eng_train_track_a_02702,"Tears in my eyes, too much on my mind, and deep sadness in my heart.",0,1,0,1,0
eng_train_track_a_00577,"Our G-mail accounts are one letter apart, mine having an ""L"" in the middle for my middle initial.",0,0,1,0,1
eng_train_track_a_01692,( Is it inappropriate that I can't get Steve Wonder's `` Writings on the Walls '' out of my head now...? ),0,1,1,0,0
eng_train_track_a_00438,"I have lots of acquaintances, and a few people that I hang out with on a regular basis, but I still haven't found a friend that I actually like a whole lot, because after maybe a month or four, everyone that I get semi-close to starts to get on my nerves.",1,1,0,0,0
eng_train_track_a_01005,The scream quickly turned into full-blown four-alarm sobbing as I flailed evasively to rid myself of this alien being bearing a dark and nightmarish message.,0,1,0,1,1
eng_train_track_a_02570,"It hurt my ears and gave me a headache, but I left it loud to protest my mom-ness.",1,0,0,0,0
eng_train_track_a_01175,I wish there was some way to know which dreams were going to come true.,0,1,0,1,1
eng_train_track_a_00780,"He fully woke up, sat up and said ""Turn on the light, it's here watching us.",0,1,0,0,1
eng_train_track_a_02415,This is probably more paranormal than matrix-y but still weird coincidence.,0,1,0,0,1
eng_train_track_a_02726,"Something bad, I mean.",0,1,0,1,0
eng_train_track_a_01313,"I think, just a week or so until I have my Nala kitty back in my arms.",0,0,1,0,0
eng_train_track_a_02187,It freaked my uncle right the hell out.,0,1,0,0,1
eng_train_track_a_02759,"If I'd have had to wait on her to drive me home, that woulda been fucking terrible.",1,1,0,0,0
eng_train_track_a_01241,' So I held it up to my face and waved at it before swallowing it.We got home around 8:30 AM.,0,0,0,0,1
eng_train_track_a_02261,"I went so crazy, that I trashed my wrists and bled to the point of fainting.",1,1,0,1,0
eng_train_track_a_01776,"Next night, door was shut.... Dammit, so I knock on the door.",1,1,0,0,0
eng_train_track_a_01468,"I think, however, it sucked some of my brain cells out of my head.",0,1,0,0,0
eng_train_track_a_00748,"My heart feels like someone tore it out, stomped the shit out of it, spit on it and jammed it back into my chest.",1,1,0,1,0
eng_train_track_a_00448,my face was gaunt and thin and my eyes sunked in to my head.,0,1,0,1,0
eng_train_track_a_01986,"I should interject here, that I prayed on my knees at the alter for a diagnosis at the church of the nazarene-ONE week before this happened... and then three days ago, my doctor sat me down and showed me my lab tests and gave me the pheochromocytoma word, and the two specialist referrals, looked at me and said `` I'm going to get you your life back.",0,1,1,1,0
eng_train_track_a_02488,: ) And here's the rest of the pics: What my face looked like after the duct tape situation.,0,0,1,0,0
eng_train_track_a_01379,"""Do you believe in our lord and savior?",0,1,0,0,0
eng_train_track_a_00410,"Nobody had lived there in a very, very long time.",0,1,0,1,1
eng_train_track_a_00478,A smile spread across my face.,0,0,1,0,0
eng_train_track_a_00264,"My throat is now only a dull ache ( as one nurse said, strep throat is the throat you don't forget, boy was she right! )",0,1,0,1,0
eng_train_track_a_01178,"It was a call from the company whose offer i had accepted, saying that on the medical check up ( i signed the contract before i went on med.check ); my lungs doesn't seem well.",0,1,0,1,0
eng_train_track_a_01215,"They were filled with garbage, dirty clothes, and empty tampon containers.",1,1,0,1,1
eng_train_track_a_02255,"A flaming ball of FIRE shoots up my leg to my hip, back down and out my toes, and I involuntarily KICK HER!",1,1,0,0,1
eng_train_track_a_02282,i think my calf super muscular le.,0,0,1,0,0
eng_train_track_a_02408,West Hollywood is a creepy fucking place to live.,1,1,0,0,1
eng_train_track_a_00690,""" best friends ever since",0,0,1,0,0
eng_train_track_a_01540,my heart's finally starting to feel at peace and everything that used to feel wrong is suddenly starting to feel really right.,0,0,1,0,0
eng_train_track_a_01672,I have no idea what manki is so I have no idea where to look.,0,1,0,0,1
eng_train_track_a_00502,Focusing half my brain on the maniac and the other half on my son and with a police officer in the phone.,0,1,0,0,0
eng_train_track_a_00126,"Nothing like the city to remind you that you are among humans and animals.ProActive Acne Shit Review: So, after only a week of using ProActive, I started to notice the difference in my skin.",0,0,1,0,0
eng_train_track_a_02104,I just realized that I have stitches in my mouth.,0,1,0,0,0
eng_train_track_a_02063,Just helping a kid.,0,0,1,0,0
eng_train_track_a_00851,We were powerless against what happened that night.,0,1,0,1,1
eng_train_track_a_00039,I got lie after lie.,1,1,0,1,0
eng_train_track_a_00418,I could not wipe the smile off my face.,0,0,1,0,0
eng_train_track_a_01939,I am exhausted and my back is hurting along with my throat.,0,1,0,1,0
eng_train_track_a_01959,"`` Don't read it to me '', I yelled inside my head.",1,0,0,0,0
eng_train_track_a_00240,I will lose sleep.,0,1,0,1,0
eng_train_track_a_00713,Luckily the security guard is cool with me and let me stay.,0,0,1,0,0
eng_train_track_a_02630,We pray with him.,0,0,1,0,0
eng_train_track_a_00595,"But for this time, I took my heart with me, to indulge myself into the song after I seen Sarah blogging in her post; I can feel what she is feeling.",0,0,1,0,0
eng_train_track_a_02320,"My head whipped around, and there it was.",0,1,0,0,1
eng_train_track_a_00101,""" ""look... out your window.",0,0,0,0,1
eng_train_track_a_01200,"Bitch daniel splashed fish water @ my face, lmfao.",1,0,0,0,0
eng_train_track_a_00618,Wait around... Getting pissed.,1,1,0,0,0
eng_train_track_a_01683,"As soon as we stop making distinctions, we eliminate racism.",0,0,1,0,0
eng_train_track_a_02032,"I didn't leave town this weekend, knowing it was going to rain ( thus my volunteer day today w / the homeless ) whilst my shoulder is all jacked up and clicking.I think I pinched at nerve at the gym.",0,1,0,1,0
eng_train_track_a_00208,It felt so real that I actually woke up.,0,1,0,0,1
eng_train_track_a_02469,No time to explain and no one understood it was a misunderstanding.,1,1,0,1,0
eng_train_track_a_01350,Just the thought is bring tears to my eyes again.,0,0,0,1,0
eng_train_track_a_00160,Not a single soul.,0,1,0,1,1
eng_train_track_a_01819,its ok to call people black!,0,1,0,0,1
eng_train_track_a_02277,I changed and manage to get out of my iced over neighborhood to get there... I stand in the back putting food on trays and cursing under my breath every time I move my foot.,1,1,0,0,0
eng_train_track_a_00352,the blame too easy to place on my shoulders.,1,0,0,1,0
eng_train_track_a_01844,Luckily for me I have to use the restroom every 15 minutes so midway through our appointment I was already trying to cross my legs again.,0,1,0,0,0
eng_train_track_a_02071,- I once caught him eating a vat...a VAT of uncooked rice covered in peanut butter.,0,0,0,0,1
eng_train_track_a_02682,He begged the nurse not to leave him.,0,1,0,1,0
eng_train_track_a_00232,"idk why, my eyes just got really watery and i felt really scared and felt so lost all of a sudden: /",0,1,0,1,1
eng_train_track_a_00120,Then the cop shows up.,0,1,0,0,1
eng_train_track_a_01070,"Needless to say, none of us slept.",0,1,0,1,0
eng_train_track_a_02284,**The Rational Part of My Brain:** I will not click this.,0,1,0,0,0
eng_train_track_a_00892,Just going in circles.,1,1,0,1,0
eng_train_track_a_00909,I hope your baby fucking dies.,1,0,0,0,0
eng_train_track_a_00593,I never close my eyes.,0,1,0,1,0
eng_train_track_a_02294,"Back in the 70s, my mom found a bag in my room.",0,1,0,0,1
eng_train_track_a_02019,Never trust a fart.,0,1,1,0,0
eng_train_track_a_00300,"Made sense, they removed all identifiable information.",0,0,0,0,1
eng_train_track_a_01679,"When i was very ill, in great suffering-such pain that even my skin hurt-i gave up.",0,1,0,1,0
eng_train_track_a_00172,"In silence, I prayed and searched my heart....",0,1,0,1,0
eng_train_track_a_02176,"Instead of feeling a smooth, round surface, my tongue encountered a rough, jagged hollow.",0,1,0,1,0
eng_train_track_a_02229,I see the cycles.,0,0,0,0,1
eng_train_track_a_00350,"Geez, and I'm having a hard enough time paying for my own wedding!Anyway, I checked flights later in the week only to almost gouge my eyes out when I saw how much flights were now going for.",1,1,0,0,0
eng_train_track_a_01650,"He said yes, I closed my eyes, and seeking from divine, I sang precisely two lines, describing, my wishes for him.",0,0,1,0,0
eng_train_track_a_01758,But one criminal shoot from gun to my hand.,1,1,0,0,0
eng_train_track_a_02189,"After the humiliation and my husband laughing uncontrollably at me, my nails remained perfectly intact.",1,0,0,1,0
eng_train_track_a_02528,"I sit and wait alone as the angel and the demon behind my eyes fight on, fighting forever to decide my fate.",0,1,0,1,0
eng_train_track_a_00176,"We could have been part of organized crime, but my grandpa (who died before I was born) didn't want any part of it and decided to live an honest life.",0,0,1,1,1
eng_train_track_a_00770,I stuck out my legs to try and land the fall but one let got stuck on the side of the bike and the other got flipped underneath me and I landed on my right knee then skidded for about 8 feet.,1,1,0,1,1
eng_train_track_a_02112,My ex boyfriend has been texting me every single day for a month continuously.,1,1,0,1,1
eng_train_track_a_02214,It was super cool and the girl who I offered it to was super sweet (and actually sent me some tea and a lipstick in return).,0,0,1,0,1
eng_train_track_a_02413,Had to sit with her in the car as she was howling in pain and bleeding on me.,0,1,0,1,0
eng_train_track_a_01727,"The blood blinded my eyes as it ran down to my cheeks, and I tasted the sweetest flavor.",0,1,0,0,1
eng_train_track_a_01017,I farted and a little nugget fell out onto the floor.,0,0,1,0,1
eng_train_track_a_02241,"Rolling fire and earth fill my vision, the hairs on my arm stand up and then burn, my skin blisters, and still I watch as doom comes my way, the end of all, and suddenly calm.",0,1,0,1,1
eng_train_track_a_00298,I remember swinging on the swings one day when I was in elementary school.,0,0,1,0,0
eng_train_track_a_00326,Then it began to snow... hard.,0,1,0,0,1
eng_train_track_a_00664,"i got a labrador puppy for my 4th birthday, greatest present ever.",0,0,1,0,1
eng_train_track_a_01784,So... for reasons unknown...,0,1,0,0,1
eng_train_track_a_00907,The bus is gone.,0,1,0,1,1
eng_train_track_a_00281,Threw my underwear away in their kitchen garbage.,0,1,0,0,1
eng_train_track_a_00044,The last week I've gone to bed at 7 every morning with house music blasting in my ear and have woken up with only an appetite for more.,0,0,1,0,0
eng_train_track_a_00921,A highly intoxicated roommate and a black girl going at it.,1,1,0,0,1
eng_train_track_a_01327,"Today, I ventured to swim class where Reese spent the entire 10 ( to maybe 12 ) minutes we were in the pool softly crying, almost whimpering and licking my shoulder.",0,1,0,1,0
eng_train_track_a_01817,This guy was interested in me.,0,0,1,0,1
eng_train_track_a_01698,""" She was slapping at air, screaming.",0,1,0,1,1
eng_train_track_a_00976,"My heart still flutters when I think about it, it was just amazing.",0,0,1,0,0
eng_train_track_a_00654,"Shortly, he went to lie on the couch and fell asleep.",0,0,1,0,0
eng_train_track_a_01067,"Either way, he had threaten to burn my new place down, and miraculously it did.",1,1,0,1,1
eng_train_track_a_01098,I was staying at a supposedly haunted hotel with some friends.,0,1,0,0,1
eng_train_track_a_00180,"It was just a knick, but and the blood $ The rain was cold, but my tears were hot against my cheeks.",0,1,0,1,0
eng_train_track_a_00622,"But here I am sitting at my computer at work, when I begin to relive the whole episode over in my head.",0,1,0,1,0
eng_train_track_a_01813,In about 45 minutes I get to go have a camera stuck down my throat to confirm the existance of the ulcer.All that and we are supposed to leave a week from today and fly to CO..,0,1,0,1,0
eng_train_track_a_00415,I had worked and my hand's still hurt and all kinds of bullshit lazy Cleo reasons for not going out and having fun when I have time.,1,1,0,1,0
eng_train_track_a_02543,"I'm thinking of leaving earlier, maybe this week, maybe next week... My heads a mess right now.",0,1,0,1,0
eng_train_track_a_02496,"My grandma used to do a ""magic trick"" that to this day i can't explain.",0,0,1,0,1
